date,ticker,price,adv,n_bars
2024-11-30,TOYO,4.17,65429,681
2024-11-30,TPCS,3.68,55993,2644
2024-11-30,TPET,10.35,262448,409
2024-11-30,TPST,12.35,1178836,2644
2024-11-30,TPVG,6.305,1536831,2644
2024-11-30,TR,30.6662,3917618,2644
2024-11-30,TRAK,22.7445,887524,2644
2024-11-30,TRC,16.12,1226436,2644
2024-11-30,TRDA,19.89,1894686,776
2024-11-30,TRLV,6.031,3742404,1554
2024-11-30,TRNR,2296.0,777420,401
2024-11-30,TRST,34.583,2271837,2644
2024-11-30,TRT,3.45,51776,2644
2024-11-30,TRVI,2.88,1090092,1403
2024-11-30,TSAT,13.46,533032,2644
2024-11-30,TSBK,30.6773,245810,2644
2024-11-30,TSHA,3.24,4169782,1053
2024-11-30,TSLX,18.2459,4721574,2644
2024-11-30,TSQ,8.293,303494,2607
2024-11-30,TSSI,10.19,1901888,2644
2024-11-30,TTEC,5.18,2256999,2644
2024-11-30,TTGT,32.11,3604420,2644
2024-11-30,TTI,3.85,4024397,2644
2024-11-30,TUSK,3.48,336475,2045
2024-11-30,TVGN,65.5,2765873,730
2024-11-30,TVRD,10.944,86746,2644
2024-11-30,TWAV,3.56,213144,2644
2024-11-30,TWI,7.32,3835240,2644
2024-11-30,TWIN,12.2214,215656,2644
2024-11-30,TYRA,15.68,4473239,808
2024-11-30,TZOO,19.96,1986715,2644
2024-11-30,UAVS,8.7,1496523,2644
2024-11-30,UBCP,12.2087,71553,2644
2024-11-30,UCAR,63.2,99913,407
2024-11-30,UEIC,11.007,512516,2644
2024-11-30,UFCS,29.7216,2037823,2644
2024-11-30,UFI,5.56,300984,2644
2024-11-30,UG,8.6269,151873,2644
2024-11-30,UIS,7.98,3197308,2644
2024-11-30,UK,12.3,97290,1274
2024-11-30,ULBI,7.67,394637,2644
2024-11-30,ULH,50.093,1622267,2644
2024-11-30,UMAC,18.73,85583,201
2024-11-30,UNB,31.3691,108222,2644
2024-11-30,UNCY,6.89,564760,854
2024-11-30,UNTY,44.3164,857820,2644
2024-11-30,UONE,16.5,72132,2644
2024-11-30,UP,50.0,1779895,1014
2024-11-30,UPC,71.2,312714,930
2024-11-30,UPLD,36.7,319983,2533
2024-11-30,UPXI,4.78,365060,865
2024-11-30,UROY,2.49,4862885,905
2024-11-30,USAR,10.82,95080,348
2024-11-30,USAU,7.7,567171,2644
2024-11-30,USBC,9.6,65380,2644
2024-11-30,USCB,19.6536,246337,845
2024-11-30,USGO,12.12,397718,407
2024-11-30,USNA,38.53,3109252,2644
2024-11-30,UTL,56.3883,2598697,2644
2024-11-30,UTMD,62.9733,1250741,2644
2024-11-30,UVE,21.4268,3226546,2644
2024-11-30,UVSP,30.3069,2595488,2644
2024-11-30,UZX,2.19,82259,239
2024-11-30,VABK,38.0727,271764,2644
2024-11-30,VALU,49.0606,401198,2644
2024-11-30,VATE,6.06,212962,2644
2024-11-30,VBIO,108.375,61808,767
2024-11-30,VBNK,17.8455,356650,820
2024-11-30,VEEA,57.8,458696,899
2024-11-30,VEL,20.46,606041,1226
2024-11-30,VELO,20.1,52348,970
2024-11-30,VERI,2.64,2026815,1901
2024-11-30,VERU,7.1,474398,2644
2024-11-30,VFS,4.15,2740212,814
2024-11-30,VHC,5.41,54755,2644
2024-11-30,VHI,24.6545,644788,2644
2024-11-30,VINP,9.2193,543219,967
2024-11-30,VIP,2.41,524974,2644
2024-11-30,VIRC,16.0441,2062988,2644
2024-11-30,VIVK,5996.1313,51760,2644
2024-11-30,VLGEA,30.9017,668115,2644
2024-11-30,VMAR,88000.0,457600,1010
2024-11-30,VMD,8.67,1127496,1337
2024-11-30,VNDA,5.15,2334866,2644
2024-11-30,VNRX,13.8,64260,2644
2024-11-30,VOR,16.64,347454,961
2024-11-30,VOXR,2.5821,492530,1089
2024-11-30,VPG,22.97,1884819,2644
2024-11-30,VRA,5.85,1328780,2644
2024-11-30,VRAX,49.25,539877,595
2024-11-30,VRCA,12.8,648789,1626
2024-11-30,VRPX,11.5275,55367,954
2024-11-30,VSME,23.6,79990,297
2024-11-30,VSTM,5.34,2605020,2644
2024-11-30,VTAK,8.17,93449,1554
2024-11-30,VTEX,6.22,2575426,847
2024-11-30,VTGN,2.84,477224,2644
2024-11-30,VTOL,37.8949,3425801,2644
2024-11-30,VTS,23.835,3307917,476
2024-11-30,VTSI,7.83,422129,2644
2024-11-30,VTVT,16.04,108159,2351
2024-11-30,VUZI,2.31,870612,2644
2024-11-30,VVOS,3.41,345483,998
2024-11-30,VYGR,6.86,3142603,2278
2024-11-30,WABC,53.7253,4675683,2644
2024-11-30,WALD,3.38,229965,895
2024-11-30,WASH,32.6978,2568766,2644
2024-11-30,WATT,15.27,57817,2644
2024-11-30,WBUY,24.36,177913,281
2024-11-30,WEST,8.03,2493983,783
2024-11-30,WEYS,31.7978,291070,2644
2024-11-30,WFCF,12.11,58503,2644
2024-11-30,WHF,8.0868,624479,2644
2024-11-30,WHG,14.698,168222,2644
2024-11-30,WHWK,2.34,182425,1708
2024-11-30,WIMI,8.26,176257,1175
2024-11-30,WKHS,162.0,1310242,2644
2024-11-30,WKSP,6.02,199380,2644
2024-11-30,WLDS,69.48,138806,558
2024-11-30,WLGSF,1182.5,187773,407
2024-11-30,WMK,70.4833,4405206,2644
2024-11-30,WNEB,8.9934,247062,2644
2024-11-30,WPRT,4.75,214596,2644
2024-11-30,WRLD,120.92,2357722,2644
2024-11-30,WSBF,14.0484,400924,2644
2024-11-30,WTBA,22.0687,452127,2644
2024-11-30,WYY,5.08,127399,2644
2024-11-30,XAGE,9.06,73444,802
2024-11-30,XAIR,206.0,199828,1629
2024-11-30,XBIT,7.61,254736,2425
2024-11-30,XCUR,29.49,211857,1643
2024-11-30,XERS,3.28,4004088,1622
2024-11-30,XFOR,11.79,594739,1770
2024-11-30,XGN,3.97,70067,1309
2024-11-30,XLO,15.26,122787,781
2024-11-30,XOS,4.22,83433,1001
2024-11-30,XPER,9.47,3338672,553
2024-11-30,XPOF,15.24,4204848,845
2024-11-30,XPON,27.72,2437620,670
2024-11-30,XTIA,11.25,531988,2644
2024-11-30,XXII,92218.5,548653,2644
2024-11-30,YARW,83.5406,70679,1724
2024-11-30,YDKG,42.0,53747,2644
2024-11-30,YEXT,8.26,4367001,1921
2024-11-30,YHC,3955.0,76835,330
2024-11-30,YORW,34.1261,1219803,2644
2024-11-30,YYAI,56400.0,507200,980
2024-11-30,ZCAR,103.8,369049,731
2024-11-30,ZDGE,2.6179,125334,2138
2024-11-30,ZGN,7.8825,4822046,741
2024-11-30,ZIP,8.86,3907343,885
2024-11-30,ZJYL,18.2,532108,423
2024-11-30,ZNB,76800.0,593800,2644
2024-11-30,ZNTL,3.61,4051702,1173
2024-11-30,ZSTK,67.86,457380,896
2024-11-30,ZUMZ,22.07,4772083,2644
2024-11-30,ZURA,3.05,1114159,428
2024-11-30,ZVIA,2.11,179684,846
2024-12-31,ABAT,2.71,408521,2228
2024-12-31,ABEO,5.61,1263926,2664
2024-12-31,ABSI,2.65,4302895,866
2024-12-31,ABTC,30.225,501691,1723
2024-12-31,ABUS,3.2,2550393,2664
2024-12-31,ABX,7.519,726103,1081
2024-12-31,ACB,4.2,3277813,2634
2024-12-31,ACCO,4.5461,2671657,2664
2024-12-31,ACCS,8.69,69137,2664
2024-12-31,ACDC,7.86,3594242,661
2024-12-31,ACEL,10.57,1909517,1849
2024-12-31,ACET,14.416,502215,1743
2024-12-31,ACHV,3.61,458982,2664
2024-12-31,ACIC,12.0274,2067802,2664
2024-12-31,ACIU,2.67,262776,2080
2024-12-31,ACNB,36.7898,567891,2664
2024-12-31,ACNT,11.25,325688,2664
2024-12-31,ACRS,2.48,2577070,2324
2024-12-31,ACRV,5.41,382003,533
2024-12-31,ACTG,4.33,1134177,2664
2024-12-31,ACU,35.7536,373467,2664
2024-12-31,ACXP,17.06,81231,884
2024-12-31,AD,28.4452,3420451,2664
2024-12-31,ADEA,13.5669,4909086,2664
2024-12-31,ADIL,25.75,125162,1617
2024-12-31,ADSE,15.04,948970,959
2024-12-31,ADTN,8.3,4070182,2664
2024-12-31,ADV,72.75,1175899,1257
2024-12-31,AEHL,883.2,263232,2664
2024-12-31,AEMD,264.0,71712,2664
2024-12-31,AENT,9.97,328970,949
2024-12-31,AEON,40.32,86592,501
2024-12-31,AEVA,4.75,1318819,1219
2024-12-31,AEYE,15.62,4100893,2664
2024-12-31,AFCG,7.1465,1177026,952
2024-12-31,AFRI,10.28,52610,981
2024-12-31,AFYA,14.9177,1803436,1372
2024-12-31,AGEN,2.69,1464137,2664
2024-12-31,AGIG,13.5,381233,2664
2024-12-31,AGMH,70.5,129570,1687
2024-12-31,AGPU,13.485,62198,2664
2024-12-31,AIFC,4.66,396317,2664
2024-12-31,AIFF,2.65,165629,2664
2024-12-31,AIFU,448.0,194816,2664
2024-12-31,AIM,20.3686,66405,2664
2024-12-31,AIOS,143.0,991134,2015
2024-12-31,AIP,10.35,1038521,798
2024-12-31,AIRE,62.25,51201,299
2024-12-31,AIRG,7.27,287585,2109
2024-12-31,AIRI,4.24,289605,2664
2024-12-31,AIRJ,8.44,249002,732
2024-12-31,AIRS,5.5,1165620,796
2024-12-31,AIRT,20.75,307313,2664
2024-12-31,AISP,6.89,3519827,917
2024-12-31,AIXC,4.11,158282,2397
2024-12-31,AKA,18.49,169169,823
2024-12-31,AKAN,102.759,179495,703
2024-12-31,ALCO,25.2632,785380,2664
2024-12-31,ALDX,5.02,1924931,2664
2024-12-31,ALLT,6.21,1161684,2664
2024-12-31,ALNT,23.8906,2897172,2664
2024-12-31,ALP,5.14,212543,2664
2024-12-31,ALRS,18.0066,1470103,2664
2024-12-31,ALTG,6.4027,1588402,1431
2024-12-31,ALTI,4.43,473083,926
2024-12-31,ALVO,13.02,1050718,638
2024-12-31,ALZN,10.8,174375,892
2024-12-31,AMBP,2.5756,4013612,856
2024-12-31,AMIX,83.58,513871,233
2024-12-31,AMLX,3.84,4840305,748
2024-12-31,AMPG,5.155,76948,1000
2024-12-31,AMPL,10.53,3711162,819
2024-12-31,AMPX,2.98,3846161,576
2024-12-31,AMPY,5.91,1585061,2664
2024-12-31,AMSF,47.0878,4989995,2664
2024-12-31,AMST,4.99,55727,1072
2024-12-31,AMTB,21.792,4742345,1559
2024-12-31,AMTX,2.81,1931560,2664
2024-12-31,AMWL,7.47,456628,1078
2024-12-31,AMZE,104.328,145990,765
2024-12-31,ANGI,16.1,1487255,2664
2024-12-31,ANGO,9.05,3318435,2664
2024-12-31,ANIK,16.25,1461302,2664
2024-12-31,ANIX,2.5,216366,2664
2024-12-31,ANRO,4.2,1934351,229
2024-12-31,ANVS,5.08,1632635,1239
2024-12-31,ANY,9.4,875342,2664
2024-12-31,AOUT,14.91,423939,1096
2024-12-31,AP,2.28,67028,2664
2024-12-31,APEI,21.67,1861198,2664
2024-12-31,APLM,10.13,187941,777
2024-12-31,APRE,3.48,53877,1319
2024-12-31,APT,5.36,112494,2664
2024-12-31,APVO,1720.8,512473,2126
2024-12-31,AQMS,25.6,160447,2370
2024-12-31,ARBB,6.735,58511,437
2024-12-31,ARBE,2.1,209175,1047
2024-12-31,ARIS,3.4,1690177,2664
2024-12-31,ARKO,6.4053,1735128,1370
2024-12-31,ARL,14.67,78674,2664
2024-12-31,AROW,26.7386,919977,2664
2024-12-31,ARQ,7.23,1179650,2664
2024-12-31,ARQQ,43.32,2852314,943
2024-12-31,ARTNA,29.5617,857309,2664
2024-12-31,ASIX,26.4261,3119883,2086
2024-12-31,ASLE,6.15,2452361,1470
2024-12-31,ASMB,16.03,467695,2664
2024-12-31,ASNS,13.0,155654,661
2024-12-31,ASPS,5.68,101064,2664
2024-12-31,ASST,9.2,216828,479
2024-12-31,ASTC,6.99,110542,2664
2024-12-31,ASTE,32.4398,3507191,2664
2024-12-31,ASTI,3.99,128260,591
2024-12-31,ASTL,9.5168,4154293,963
2024-12-31,ASUR,9.41,822243,2664
2024-12-31,ASYS,5.52,166475,2664
2024-12-31,ATCH,9.78,125256,959
2024-12-31,ATER,2.55,118539,1398
2024-12-31,ATEX,30.51,3585510,2494
2024-12-31,ATGL,15.07,772409,293
2024-12-31,ATLC,56.62,1906605,2664
2024-12-31,ATLO,15.3752,262022,2664
2024-12-31,ATLX,6.49,758509,2664
2024-12-31,ATNI,15.0855,1379262,2664
2024-12-31,ATOM,12.91,2415924,2113
2024-12-31,ATOS,14.55,835292,2664
2024-12-31,ATRA,13.28,971811,2568
2024-12-31,ATRO,12.6097,4070734,2664
2024-12-31,ATS,30.25,3800494,2664
2024-12-31,ATYR,3.51,2538673,2429
2024-12-31,AUBN,22.9466,56946,2664
2024-12-31,AUDC,8.6575,564568,2664
2024-12-31,AUID,6.39,170639,893
2024-12-31,AURA,8.13,1408112,796
2024-12-31,AURE,14.8,141755,374
2024-12-31,AVAH,4.57,1107771,925
2024-12-31,AVBP,26.95,3636027,234
2024-12-31,AVD,4.57,1472116,2664
2024-12-31,AVIR,3.33,617850,1047
2024-12-31,AVNW,17.49,3180903,2664
2024-12-31,AVO,14.44,2528704,1067
2024-12-31,AVTX,7.8,495896,2318
2024-12-31,AVX,263.52,1038209,876
2024-12-31,AXGN,16.49,3867014,2664
2024-12-31,AXR,31.81,618986,2664
2024-12-31,AXTI,2.2,698768,2664
2024-12-31,AYA,7.42,890031,2664
2024-12-31,AZ,6.49,669287,1000
2024-12-31,AZTR,2.8667,71423,387
2024-12-31,BAER,2.08,257565,954
2024-12-31,BAFN,13.3632,69733,1000
2024-12-31,BAND,16.89,4153981,1795
2024-12-31,BARK,37.2,1304845,1013
2024-12-31,BATRA,40.3,1551772,2191
2024-12-31,BBCP,5.8386,352046,1852
2024-12-31,BBDC,7.6818,2829970,2664
2024-12-31,BBLG,5.64,145147,808
2024-12-31,BBSI,42.6621,4060955,2664
2024-12-31,BBUC,22.8997,885747,709
2024-12-31,BCAL,16.3949,872107,2664
2024-12-31,BCBP,10.6646,364960,2664
2024-12-31,BCDA,2.15,86792,2664
2024-12-31,BCIC,12.645,623389,2664
2024-12-31,BCLI,2.37,159247,2664
2024-12-31,BCML,25.3698,543134,2664
2024-12-31,BCSF,14.2808,2206107,1539
2024-12-31,BCTX,5.7,736855,2664
2024-12-31,BDSX,29.2,347646,1049
2024-12-31,BDTX,2.15,1341549,1237
2024-12-31,BEAT,2.16,238687,787
2024-12-31,BEEM,3.24,602242,2664
2024-12-31,BEEP,4.65,215574,338
2024-12-31,BELFA,91.9252,1010722,2664
2024-12-31,BELFB,81.5959,4807941,2664
2024-12-31,BENF,6.32,253259,772
2024-12-31,BETR,9.15,484851,923
2024-12-31,BFC,94.0016,1361624,2664
2024-12-31,BFRG,2.17,180434,473
2024-12-31,BFST,24.7736,2242866,1684
2024-12-31,BGDE,17.6,766370,2664
2024-12-31,BGM,8.85,66981,998
2024-12-31,BGMS,42.869,75499,2664
2024-12-31,BGSF,4.0154,81313,2664
2024-12-31,BH,256.0,1077089,2664
2024-12-31,BHATF,618.0,110466,1367
2024-12-31,BHB,28.2768,996193,2664
2024-12-31,BHRB,58.976,2282923,2664
2024-12-31,BIAF,418.5,105952,585
2024-12-31,BIOX,6.04,981784,1705
2024-12-31,BIRD,6.2701,377291,793
2024-12-31,BIVI,20.9,4363019,1077
2024-12-31,BJDX,15.4,318198,788
2024-12-31,BKTI,34.91,966157,2664
2024-12-31,BKYI,23.8,73315,2664
2024-12-31,BLX,32.8596,3463377,2664
2024-12-31,BLZE,6.12,1720327,787
2024-12-31,BMR,5.79,576709,463
2024-12-31,BMRC,21.8614,1190399,2664
2024-12-31,BNAI,9.0,137239,925
2024-12-31,BNC,7.7,56397,2664
2024-12-31,BNED,9.8178,3613801,2376
2024-12-31,BNGO,17.4,739849,1600
2024-12-31,BNKK,26.25,509678,1047
2024-12-31,BNT,37.9325,476051,883
2024-12-31,BNTC,12.51,470626,2648
2024-12-31,BOC,14.26,1444123,1900
2024-12-31,BODI,6.08,80400,995
2024-12-31,BOLT,11.4,74107,981
2024-12-31,BOOM,7.1,1828975,2664
2024-12-31,BOTJ,15.2556,65404,2664
2024-12-31,BPRN,32.1212,265046,1909
2024-12-31,BQ,3.81,102724,1069
2024-12-31,BRAG,3.43,185603,1702
2024-12-31,BRBS,2.5852,673236,2664
2024-12-31,BRCC,31.0,2052480,725
2024-12-31,BRID,10.76,72334,2664
2024-12-31,BRNX,1060.5,93223,653
2024-12-31,BSEM,12.0,922842,2465
2024-12-31,BSET,12.6901,146052,2664
2024-12-31,BSRR,27.3914,993675,2664
2024-12-31,BSVN,45.2506,895501,1579
2024-12-31,BTAI,5.872,234911,1715
2024-12-31,BTCS,2.4723,1144391,2664
2024-12-31,BTCT,4.36,2045130,1560
2024-12-31,BTMD,5.91,587991,925
2024-12-31,BULL,11.63,99648,593
2024-12-31,BURU,158.9215,1772434,481
2024-12-31,BVFL,17.31,535868,2664
2024-12-31,BVS,10.54,3762430,977
2024-12-31,BWB,13.4,691778,1711
2024-12-31,BWEN,2.01,266815,2664
2024-12-31,BWFG,30.2858,399932,2664
2024-12-31,BWLP,9.6664,3887082,2664
2024-12-31,BWMN,25.16,1858944,918
2024-12-31,BWMX,8.8694,256833,1508
2024-12-31,BY,28.2201,3402059,1887
2024-12-31,BZFD,2.73,2284555,962
2024-12-31,CAAP,18.0724,2375705,1739
2024-12-31,CAAS,4.09,180757,2664
2024-12-31,CABA,2.24,4026987,1303
2024-12-31,CAC,39.9863,2162148,2664
2024-12-31,CADL,7.95,2087956,863
2024-12-31,CALC,16.45,98107,389
2024-12-31,CANG,23.55,1194930,1618
2024-12-31,CARE,17.5595,1010194,2664
2024-12-31,CASIF,2.93,145829,2664
2024-12-31,CASS,38.7012,1490206,2664
2024-12-31,CATO,3.78,388524,2664
2024-12-31,CBAN,15.5399,507563,2664
2024-12-31,CBFV,26.9224,135816,2664
2024-12-31,CBIO,25.0,240316,2664
2024-12-31,CBNK,27.6757,1137677,1575
2024-12-31,CBUS,2.58,530136,1874
2024-12-31,CCAP,15.9034,1509767,1236
2024-12-31,CCB,85.98,4842321,1623
2024-12-31,CCBG,35.3484,857353,2664
2024-12-31,CCEC,17.4386,314136,2664
2024-12-31,CCEL,6.9604,95508,2664
2024-12-31,CCLD,3.84,220860,2628
2024-12-31,CCNE,23.7561,1079103,2664
2024-12-31,CCSI,23.73,2468258,817
2024-12-31,CCTG,19.5,54174,240
2024-12-31,CD,7.13,342048,2450
2024-12-31,CDIO,24.72,735234,743
2024-12-31,CDLX,38.3,2587855,1733
2024-12-31,CDRO,6.29,398376,988
2024-12-31,CDT,228000.0,909000,694
2024-12-31,CDXS,4.67,2343390,2664
2024-12-31,CDZI,5.05,928028,2664
2024-12-31,CELC,13.13,2552380,1831
2024-12-31,CELU,2.05,203781,1358
2024-12-31,CELZ,2.34,79868,2301
2024-12-31,CENN,64.8,120827,2664
2024-12-31,CENT,38.76,3688362,2664
2024-12-31,CERO,130.0,1242870,775
2024-12-31,CETX,469.5,1445192,2395
2024-12-31,CEVA,32.04,3769510,2664
2024-12-31,CFBK,24.6858,337090,2664
2024-12-31,CFFI,68.6202,502778,2664
2024-12-31,CFFN,5.3861,3789813,2664
2024-12-31,CGAU,5.4265,4923698,2664
2024-12-31,CGBD,14.7586,2218452,1899
2024-12-31,CGNT,8.6,1676903,980
2024-12-31,CHAI,23.68,467090,1072
2024-12-31,CHCI,8.03,248297,2664
2024-12-31,CHCO,115.0257,4962056,2664
2024-12-31,CHGA,68.6,273172,1702
2024-12-31,CHMG,47.2256,519329,2664
2024-12-31,CHRN,9.15,69485,2664
2024-12-31,CHSN,44560.0,767880,441
2024-12-31,CIA,4.0,443457,2664
2024-12-31,CING,4.98,373540,769
2024-12-31,CINT,6.04,356143,788
2024-12-31,CION,8.7586,1829425,814
2024-12-31,CISO,3.15,81643,743
2024-12-31,CISS,47796.0,144396,389
2024-12-31,CIVB,19.9862,979733,2664
2024-12-31,CIX,23.3505,157591,2664
2024-12-31,CLAR,4.2365,842815,2664
2024-12-31,CLBK,7.1856,1085197,1684
2024-12-31,CLDI,234.24,1734062,795
2024-12-31,CLFD,31.23,3432641,2664
2024-12-31,CLIR,15.1,103562,2664
2024-12-31,CLMB,31.4517,3645486,2664
2024-12-31,CLNE,2.49,4657191,2664
2024-12-31,CLNN,5.0,336967,1559
2024-12-31,CLPT,15.49,2400311,2664
2024-12-31,CLRB,8.7,540693,2664
2024-12-31,CLST,11.75,67459,808
2024-12-31,CMBT,9.2804,1191317,2500
2024-12-31,CMCL,9.041,905512,2664
2024-12-31,CMND,560.0,124642,533
2024-12-31,CMRE,12.2048,3746674,2664
2024-12-31,CMT,16.41,532382,2664
2024-12-31,CMTL,4.26,1113799,2664
2024-12-31,CNCK,8.86,463074,831
2024-12-31,CNDT,4.04,3824897,2024
2024-12-31,CNEY,8.6,201555,981
2024-12-31,CNOB,21.636,4418297,2664
2024-12-31,CNSP,67.8,544838,1293
2024-12-31,CNTM,39.04,97294,628
2024-12-31,CNTN,2.05,129283,745
2024-12-31,CNTY,2.97,259856,2664
2024-12-31,CNVS,3.81,734966,2664
2024-12-31,CNXN,67.7437,4415840,2664
2024-12-31,CODA,7.875,272061,2664
2024-12-31,CODI,22.4722,3860370,2664
2024-12-31,CODX,21.0,104831,1880
2024-12-31,COFS,33.6467,911114,2664
2024-12-31,COOK,117.0,438840,861
2024-12-31,COYA,5.81,424942,503
2024-12-31,CPBI,14.72,80727,300
2024-12-31,CPHI,2.0,66975,2664
2024-12-31,CPS,13.69,1767534,2664
2024-12-31,CPSS,10.65,224073,2664
2024-12-31,CRCT,4.7588,1376858,947
2024-12-31,CRDF,4.26,2132031,2664
2024-12-31,CREX,2.63,176082,2664
2024-12-31,CRGO,2.93,147401,783
2024-12-31,CRIS,62.8,207585,2664
2024-12-31,CRML,6.82,90571,728
2024-12-31,CRMT,51.15,3843651,2664
2024-12-31,CRNT,4.64,3016792,2664
2024-12-31,CRSR,6.6,3002276,1074
2024-12-31,CRVO,2.39,1006722,2664
2024-12-31,CRWS,3.8383,57456,2664
2024-12-31,CSPI,16.5642,274988,2664
2024-12-31,CSTE,4.36,146372,2664
2024-12-31,CSV,38.9294,2529348,2664
2024-12-31,CTBI,50.4705,2448380,2664
2024-12-31,CTEV,15.46,481154,1193
2024-12-31,CTGO,10.1,1301973,2664
2024-12-31,CTKB,6.55,3313474,865
2024-12-31,CTM,2.58,100144,556
2024-12-31,CTNT,666.0,410029,357
2024-12-31,CTOS,4.81,2484331,1818
2024-12-31,CTRM,2.73,161863,1482
2024-12-31,CTRN,26.55,1578862,2664
2024-12-31,CTXR,3.91,387632,2578
2024-12-31,CUE,30.6,562972,1760
2024-12-31,CULP,5.8,65719,2664
2024-12-31,CURV,5.19,1842697,880
2024-12-31,CVEO,22.3138,1149600,2664
2024-12-31,CVGI,2.38,702553,2664
2024-12-31,CVKD,14.23,878112,489
2024-12-31,CVLG,26.6128,2233648,2664
2024-12-31,CVM,12.3,252855,2664
2024-12-31,CVRX,12.77,2600839,881
2024-12-31,CVU,4.07,90454,2664
2024-12-31,CVV,4.04,77410,2664
2024-12-31,CWBC,18.6211,718477,2664
2024-12-31,CWCO,25.0474,1870573,2664
2024-12-31,CXAI,99.5,824953,982
2024-12-31,CXDO,5.24,732720,1702
2024-12-31,CYCN,3.45,193407,1458
2024-12-31,CYD,10.0039,138200,2664
2024-12-31,CYN,121.5,541763,803
2024-12-31,CYPH,2.92,773926,1996
2024-12-31,CYRX,7.85,2635675,2664
2024-12-31,CZFS,61.1477,1232406,2664
2024-12-31,CZNC,16.762,397306,2664
2024-12-31,CZWI,15.7651,258934,2664
2024-12-31,DAIO,2.83,59115,2664
2024-12-31,DARE,3.23,115275,2664
2024-12-31,DBGI,44.8,1083608,913
2024-12-31,DC,2.15,547994,688
2024-12-31,DCBO,45.03,2411354,1024
2024-12-31,DCGO,4.32,1910638,1014
2024-12-31,DCO,60.95,4798786,2664
2024-12-31,DCOY,273.6,55778,2497
2024-12-31,DCTH,11.89,3604260,1676
2024-12-31,DDC,4.25,56848,280
2024-12-31,DEC,14.2171,2436486,963
2024-12-31,DERM,3.97,438769,786
2024-12-31,DFLI,30.9,165847,843
2024-12-31,DFNS,5000.0,315764,1118
2024-12-31,DFSC,15.036,137411,1000
2024-12-31,DGICA,14.2905,1194883,2664
2024-12-31,DH,4.11,1486909,828
2024-12-31,DIBS,3.64,354593,895
2024-12-31,DLHC,7.59,386238,2664
2024-12-31,DLTH,2.9,187112,2291
2024-12-31,DLX,20.5714,3863175,2664
2024-12-31,DMAC,5.34,277352,2664
2024-12-31,DMRA,4.6,100190,1048
2024-12-31,DMRC,38.3,3435978,2664
2024-12-31,DNTH,21.5,4773636,1642
2024-12-31,DOGZ,44.83,4687354,1768
2024-12-31,DOMO,7.22,2200379,1636
2024-12-31,DPRO,4.45,271770,1000
2024-12-31,DRCT,488.4,193705,724
2024-12-31,DRIO,15.72,63936,2215
2024-12-31,DRMA,13.4,114007,850
2024-12-31,DRTS,3.1,70530,961
2024-12-31,DSGN,6.17,770744,946
2024-12-31,DSGR,34.27,1544172,2664
2024-12-31,DSP,19.01,2888847,978
2024-12-31,DSY,62.26,189707,495
2024-12-31,DTCX,3.02,390487,699
2024-12-31,DTI,3.11,164425,755
2024-12-31,DTIL,4.26,549096,1450
2024-12-31,DTSS,2.22,180250,1718
2024-12-31,DTST,4.18,197561,2664
2024-12-31,DUO,9.92,2410673,1298
2024-12-31,DUOT,6.17,255627,1910
2024-12-31,DVLT,2.6,413744,1617
2024-12-31,DWTX,2.85,127832,1014
2024-12-31,DXLG,2.73,639137,2664
2024-12-31,EAF,17.3,3183843,1686
2024-12-31,EBF,19.4571,2540855,2664
2024-12-31,EBMT,14.188,282565,2664
2024-12-31,EBON,6.13,339744,1135
2024-12-31,ECBK,14.78,86448,610
2024-12-31,ECO,17.1907,3225875,348
2024-12-31,ECOR,16.98,1282078,1641
2024-12-31,EDBL,3678.75,277627,667
2024-12-31,EDRY,11.21,90760,1656
2024-12-31,EDVA,28.32,81248,1486
2024-12-31,EFXT,9.8966,1726241,2664
2024-12-31,EGAN,5.87,266086,2664
2024-12-31,EGHT,2.72,1828364,2664
2024-12-31,EGY,3.8244,4140314,2664
2024-12-31,EHTH,8.7,796492,2664
2024-12-31,EIG,48.3489,4698203,2664
2024-12-31,EJH,793.75,303116,913
2024-12-31,ELA,7.19,91386,2664
2024-12-31,ELAB,14029.4736,2192842,278
2024-12-31,ELDN,4.14,1370738,2589
2024-12-31,ELMD,30.16,1809503,2664
2024-12-31,ELPW,69696.0,203040,420
2024-12-31,ELTK,10.7503,176350,2664
2024-12-31,ELTX,5.0,81768,981
2024-12-31,ELUT,3.89,104838,1063
2024-12-31,ELVA,2.54,70656,2664
2024-12-31,ELVN,22.39,4977542,1209
2024-12-31,EMA,35.5639,1143414,2664
2024-12-31,EMBC,19.1626,4546106,698
2024-12-31,EML,25.4582,417987,2664
2024-12-31,EMPD,34.88,149910,813
2024-12-31,ENGN,6.75,529595,732
2024-12-31,ENLT,17.15,129691,501
2024-12-31,ENLV,17.25,189323,2622
2024-12-31,ENSC,8.62,1202356,1711
2024-12-31,ENTA,5.85,1826184,2664
2024-12-31,ENTX,2.18,53167,1637
2024-12-31,ENVB,880.2,52261,2432
2024-12-31,EP,7.25,158767,2664
2024-12-31,EPM,4.3828,854633,2664
2024-12-31,EPSN,5.7158,115549,2664
2024-12-31,EQBK,41.4393,1859133,2298
2024-12-31,ERAS,2.55,3138685,870
2024-12-31,ERNA,105.0,63131,2664
2024-12-31,ESCA,13.2368,338049,2664
2024-12-31,ESEA,25.6672,1476396,2664
2024-12-31,ESOA,12.4143,2774553,2664
