cik,ticker,all_tickers,issuer_edgar,name_source,name_match,form,form25_date,exchange_now,first_bar,last_bar,bars_total,bars_after_form25,status
79879,PPG,PPG,PPG INDUSTRIES INC,"PPG Industries, Inc.",True,25-NSE,2019-11-04,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
815097,CCL,CCL,CARNIVAL CORP,Carnival Corporation Ltd.,True,25-NSE,2019-11-06,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1125259,CUK,CUK|CUKPF,CARNIVAL PLC,,False,25-NSE,2019-11-06,http:404,,,0,0,no-data
200406,JNJ,JNJ,JOHNSON & JOHNSON,Johnson & Johnson,True,25-NSE,2019-11-06,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1651944,DMTKQ,DMTKQ,"DermTech, Inc.",,False,25-NSE,2019-11-08,http:404,,,0,0,no-data
822370,EMMA,EMMA,"Emmaus Life Sciences, Inc.","Emmaus Life Sciences, Inc.",True,25-NSE,2019-11-08,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,otc-continuation
789019,MSFT,MSFT,MICROSOFT CORP,Microsoft Corporation,True,25,2019-11-08,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1439288,ZWS,ZWS,Rexnord Corp,Zurn Elkay Water Solutions Corporation,False,25-NSE,2019-11-15,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
845611,GCV,GCV,GABELLI CONVERTIBLE & INCOME SECURITIES FUND INC,The Gabelli Convertible and Income Securities Fund Inc.,True,25-NSE,2019-11-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1093691,PLUG,PLUG,PLUG POWER INC,Plug Power Inc.,True,25,2019-11-18,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1698991,ACEL,ACEL,"Accel Entertainment, Inc.","Accel Entertainment, Inc.",True,25-NSE,2019-11-21,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1474903,BGSF,BGSF,"BG Staffing, Inc.","BGSF, Inc.",False,25,2019-11-21,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
894315,SITC,SITC,SITE Centers Corp.,SITE Centers Corp.,True,25-NSE,2019-11-25,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1026214,FMCC,FMCC|FMCCG|FMCCI|FMCCJ|FMCCL|FMCCN|FMCCO|FMCCS|FMCCT|FMCKI|FMCKL|FMCKN|FREJN|FREJO,FEDERAL HOME LOAN MORTGAGE CORP,Federal Home Loan Mortgage Corporation,True,25-NSE,2019-11-29,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,otc-continuation
1713863,RFL,RFL,"Rafael Holdings, Inc.","Rafael Holdings, Inc.",True,25,2019-12-02,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
29905,DOV,DOV,DOVER Corp,Dover Corporation,True,25-NSE,2019-12-04,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1075531,BKNG,BKNG,Booking Holdings Inc.,Booking Holdings Inc.,True,25,2019-12-06,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1285550,CLPT,CLPT,"MRI INTERVENTIONS, INC.","ClearPoint Neuro, Inc.",False,25,2019-12-06,NasdaqCM,2021-09-07,2026-09-04,1255,1255,identity-mismatch
93751,STT,STT|STT-PG,STATE STREET CORP,State Street Corporation,True,25-NSE,2019-12-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1539894,AFHIF,AFHIF,"Atlas Financial Holdings, Inc.",,False,25-NSE,2019-12-17,http:404,,,0,0,no-data
1735041,GTEC,GTEC|GTECW,Greenland Technologies Holding Corp.,Greenland Technologies Holding Corporation,True,25-NSE,2019-12-17,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1043186,SLNG,SLNG,"Stabilis Energy, Inc.","Stabilis Solutions, Inc.",True,25-NSE,2019-12-17,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1677703,CNDT,CNDT,CONDUENT Inc,Conduent Incorporated,True,25,2019-12-20,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1486159,CHRD,CHRD|OASPW|WLLAW|WLLBW,Oasis Petroleum Inc.,Chord Energy Corporation,False,25,2019-12-23,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
794685,GAB,GAB|GAB-PG|GAB-PH|GAB-PK,GABELLI EQUITY TRUST INC,The Gabelli Equity Trust Inc.,True,25-NSE,2019-12-26,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1260729,GDV,GDV|GDV-PH|GDV-PK,GABELLI DIVIDEND & INCOME TRUST,The Gabelli Dividend & Income Trust,True,25-NSE,2019-12-26,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
921671,GGT,GGT|GGT-PE|GGT-PG,GABELLI MULTIMEDIA TRUST INC.,The Gabelli Multimedia Trust Inc.,True,25-NSE,2019-12-26,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
812074,OI,OI,"O-I Glass, Inc. /DE/","O-I Glass, Inc.",True,25-NSE,2019-12-27,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
922358,FGPR,FGPR|FGPRB,FERRELLGAS PARTNERS L P,"Ferrellgas Partners, L.P.",True,25,2019-12-30,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
1752474,KLDI,KLDI|KLDIW,KLDiscovery Inc.,KLDiscovery Inc.,True,25-NSE,2020-01-07,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
40704,GIS,GIS,GENERAL MILLS INC,"General Mills, Inc.",True,25-NSE,2020-01-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1725255,AHCO,AHCO,AdaptHealth Corp.,AdaptHealth Corp.,True,25-NSE,2020-01-21,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1040896,IDN,IDN,"Intellicheck, Inc.","Intellicheck, Inc.",True,25,2020-01-31,NasdaqGM,2021-09-07,2026-09-04,1255,1255,still-listed
874501,AMBC,AMBC,AMBAC FINANCIAL GROUP INC,,False,25,2020-02-03,http:404,,,0,0,no-data
816956,CNMD,CNMD,CONMED CORP,CONMED Corporation,True,25,2020-02-10,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1004530,MPVDF,MPVDF,Mountain Province Diamonds Inc.,Mountain Province Diamonds Inc.,True,25,2020-02-10,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
927653,MCK,MCK,MCKESSON CORP,McKesson Corporation,True,25-NSE,2020-02-12,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1759824,ALTG,ALTG,ALTA EQUIPMENT GROUP INC.,Alta Equipment Group Inc.,True,25-NSE,2020-02-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1691077,YAYO,YAYO,"YayYo, Inc.","EVmo, Inc.",False,25,2020-02-20,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1332639,ASIA,ASIA,Seaspan,Matthews Pacific Tiger Active ETF,False,25,2020-02-27,NYSEArca,2023-09-25,2026-09-04,740,740,identity-mismatch
1414932,OCSL,OCSL,Oaktree Specialty Lending Corp,Oaktree Specialty Lending Corporation,True,25-NSE,2020-03-02,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1038572,CBDBY,CBDBY,BRAZILIAN DISTRIBUTION CO COMPANHIA BRASILEIRA DE DISTR CBD,,False,25-NSE,2020-03-09,http:404,,,0,0,no-data
1641614,PMTS,PMTS,CPI Card Group Inc.,CPI Card Group Inc.,True,25-NSE,2020-03-09,NasdaqGM,2021-09-07,2026-09-04,1255,1255,still-listed
1434614,SAND,SAND,SANDSTORM GOLD LTD,,False,25,2020-03-10,http:404,,,0,0,no-data
106640,WHR,WHR,WHIRLPOOL CORP /DE/,Whirlpool Corporation,True,25-NSE,2020-03-12,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1067983,BRK-A,BRK-A|BRK-B,BERKSHIRE HATHAWAY INC,Berkshire Hathaway Inc.,True,25-NSE,2020-03-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
39263,CFR,CFR|CFR-PB,"CULLEN/FROST BANKERS, INC.","Cullen/Frost Bankers, Inc.",True,25-NSE,2020-03-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
826675,DX,DX|DX-PC,DYNEX CAPITAL INC,"Dynex Capital, Inc.",True,25-NSE,2020-03-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1524769,CHKR,CHKR,CHESAPEAKE GRANITE WASH TRUST,Chesapeake Granite Wash Trust,True,25-NSE,2020-03-18,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
1764046,CLVT,CLVT,Clarivate Analytics PLC,Clarivate Plc,True,25-NSE,2020-03-23,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
913144,RNR,RNR|RNR-PF|RNR-PG,RENAISSANCERE HOLDINGS LTD,RenaissanceRe Holdings Ltd.,True,25-NSE,2020-03-26,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1362988,AYR,AYR,Aircastle LTD,,False,25-NSE,2020-03-30,http:404,,,0,0,no-data
1355444,ERJ,ERJ,EMBRAER S.A.,,False,25,2020-03-30,http:404,,,0,0,no-data
315293,AON,AON,Aon plc,Aon plc,True,25-NSE,2020-04-01,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1391437,GRX,GRX,Gabelli Healthcare & WellnessRx Trust,The Gabelli Healthcare & Wellness Trust,True,25-NSE,2020-04-09,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1706946,SPCE,SPCE,"Virgin Galactic Holdings, Inc","Virgin Galactic Holdings, Inc.",True,25-NSE,2020-04-13,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1515816,PLYM,PLYM,Plymouth Industrial REIT Inc.,,False,25,2020-04-15,http:404,,,0,0,no-data
1334388,OBE,OBE,OBSIDIAN ENERGY LTD.,Obsidian Energy Ltd.,True,25-NSE,2020-04-16,NYSE American,2021-09-07,2026-09-04,1255,1255,still-listed
1603923,WFRD,WFRD,Weatherford International plc,Weatherford International plc,True,25-NSE,2020-04-17,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
20520,FYBR,FYBR,FRONTIER COMMUNICATIONS CORP,,False,25-NSE,2020-04-29,http:404,,,0,0,no-data
80424,PG,PG,PROCTER & GAMBLE Co,The Procter & Gamble Company,True,25-NSE,2020-05-08,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
949039,DO,DO|DODRW,"DIAMOND OFFSHORE DRILLING, INC.",,False,25-NSE,2020-05-12,http:404,,,0,0,no-data
1595974,MGNI,MGNI,"RUBICON PROJECT, INC.","Magnite, Inc.",False,25,2020-06-08,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1753673,SJ,SJ,Scienjoy Holding Corp,Scienjoy Holding Corporation,True,25-NSE,2020-06-09,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1047716,LTM,LTM,LATAM AIRLINES GROUP S.A.,LATAM Airlines Group S.A.,True,25-NSE,2020-06-10,NYSE,2024-07-25,2026-09-04,531,531,still-listed
798949,UNTC,UNTC|UNTCW,UNIT CORP,Unit Corporation,True,25-NSE,2020-06-10,OTC Markets OTCQX,2024-07-09,2026-09-04,543,543,otc-continuation
1737706,SDRL,SDRL,Seadrill Ltd,Seadrill Limited,True,25,2020-06-11,NYSE,2022-10-14,2026-09-04,976,976,still-listed
939930,PYYX,PYYX,"PYXUS INTERNATIONAL, INC.","Pyxus International, Inc.",True,25-NSE,2020-06-30,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
1767582,LKNCY,LKNCY,Luckin Coffee Inc.,Luckin Coffee Inc.,True,25-NSE,2020-07-01,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
878726,TUEMQ,TUEMQ,TUESDAY MORNING CORP/DE,Tuesday Morning Corporation,True,25-NSE,2020-07-01,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
1090727,UPS,UPS,UNITED PARCEL SERVICE INC,"United Parcel Service, Inc.",True,25-NSE,2020-07-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1725134,DMSL,DMSL,"Digital Media Solutions, Inc.",,False,25-NSE,2020-07-17,http:404,,,0,0,no-data
1082324,VHC,VHC,VirnetX Holding Corp,VirnetX Holding Corporation,True,25,2020-07-27,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
45919,HHS,HHS,HARTE HANKS INC,"Harte Hanks, Inc.",True,25-NSE,2020-07-28,NasdaqGM,2021-09-07,2026-09-04,1255,1255,still-listed
1452477,SEVN,SEVN,RMR Real Estate Income Fund,Seven Hills Realty Trust,False,25,2020-07-29,NasdaqCM,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1609253,CRC,CRC|CRCQW,California Resources Corp,California Resources Corporation,True,25-NSE,2020-07-31,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
746838,UIS,UIS,UNISYS CORP,Unisys Corporation,True,25-NSE,2020-08-05,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
2969,APD,APD,AIR PRODUCTS & CHEMICALS INC /DE/,"Air Products and Chemicals, Inc.",True,25-NSE,2020-08-07,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1434647,ZVRA,ZVRA,"KEMPHARM, INC","Zevra Therapeutics, Inc.",False,25-NSE,2020-08-11,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1487798,ECTM,ECTM,ECA Marcellus Trust I,ECA Marcellus Trust I,True,25-NSE,2020-08-14,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
1303523,BTI,BTI|BTAFF,British American Tobacco p.l.c.,British American Tobacco p.l.c.,True,25-NSE,2020-08-17,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1419828,GS,GS|GSCE|GS-PA|GS-PC|GS-PD,GOLDMAN SACHS GROUP INC,"The Goldman Sachs Group, Inc.",True,25,2020-08-21,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1668340,BCTF,BCTF,"Bancorp 34, Inc.","Bancorp 34, Inc.",True,25,2020-08-25,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
1582581,VJTTY,VJTTY,voxeljet AG,,False,25,2020-08-28,http:404,,,0,0,no-data
1769484,BIOX,BIOX,Bioceres Crop Solutions Corp.,Bioceres Crop Solutions Corp.,True,25-NSE,2020-08-31,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1739566,UTZ,UTZ,"Utz Brands, Inc.","Utz Brands, Inc.",True,25-NSE,2020-08-31,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1048286,MAR,MAR,MARRIOTT INTERNATIONAL INC /MD/,"Marriott International, Inc.",True,25,2020-09-10,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1496099,NMFC,NMFC|NMFCZ,New Mountain Finance Corp,New Mountain Finance Corporation,True,25,2020-09-11,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1206264,TPX,TPX,"TEMPUR SEALY INTERNATIONAL, INC.",,False,25-NSE,2020-09-15,http:404,,,0,0,no-data
1418135,KDP,KDP,Keurig Dr Pepper Inc.,Keurig Dr Pepper Inc.,True,25,2020-09-18,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1611746,SPRC,SPRC,Therapix Biosciences Ltd.,SciSparc Ltd.,False,25-NSE,2020-09-22,NasdaqCM,2021-09-07,2026-09-04,1255,1255,identity-mismatch
944695,THG,THG,"HANOVER INSURANCE GROUP, INC.","The Hanover Insurance Group, Inc.",True,25-NSE,2020-09-22,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1059213,BXSY,BXSY,DIVIDEND & INCOME FUND,Bexil Investment Trust,False,25,2020-09-28,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,identity-mismatch
4904,AEP,AEP,AMERICAN ELECTRIC POWER CO INC,"American Electric Power Company, Inc.",True,25,2020-09-30,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1759631,HYLN,HYLN,Hyliion Holdings Corp.,Hyliion Holdings Corp.,True,25-NSE,2020-10-02,NYSE American,2021-09-07,2026-09-04,1255,1255,still-listed
1750,AIR,AIR,AAR CORP,AAR Corp.,True,25-NSE,2020-10-06,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1735707,GTX,GTX,Garrett Motion Inc.,Garrett Motion Inc.,True,25-NSE,2020-10-08,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1793229,MPLN,MPLN|MPLNW,MultiPlan Corp,,False,25-NSE,2020-10-09,http:404,,,0,0,no-data
1613103,MDT,MDT,Medtronic plc,Medtronic plc,True,25-NSE,2020-10-14,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
92122,SO,SO|SOJC|SOJD|SOJE,SOUTHERN CO,The Southern Company,True,25-NSE,2020-10-21,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
11544,WRB,WRB|WRB-PE|WRB-PF|WRB-PG|WRB-PH,BERKLEY W R CORP,W. R. Berkley Corporation,True,25-NSE,2020-10-21,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1131312,ZNOG,ZNOG|ZNOGW,ZION OIL & GAS INC,"Zion Oil & Gas, Inc.",True,25-NSE,2020-10-27,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,1255,otc-continuation
1720990,FSRNQ,FSRNQ,Spartan Energy Acquisition Corp.,,False,25-NSE,2020-10-30,http:404,,,0,0,no-data
1070750,HST,HST,"HOST HOTELS & RESORTS, INC.","Host Hotels & Resorts, Inc.",True,25,2020-10-30,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1657853,HTZ,HTZ|HTZWW,"HERTZ GLOBAL HOLDINGS, INC","Hertz Global Holdings, Inc.",True,25-NSE,2020-10-30,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1427437,ETI-P,ETI-P,"ENTERGY TEXAS, INC.","Entergy Texas, Inc.",True,25-NSE,2020-11-02,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
8818,AVY,AVY,Avery Dennison Corp,Avery Dennison Corporation,True,25,2020-11-09,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1737927,CGC,CGC,Canopy Growth Corp,Canopy Growth Corporation,True,25,2020-11-13,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1805077,EOSE,EOSE|EOSEW,"Eos Energy Enterprises, Inc.","Eos Energy Enterprises, Inc.",True,25,2020-11-16,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1012139,GNGYF,GNGYF,GUANGSHEN RAILWAY CO LTD,Guangshen Railway Company Limited,True,25,2020-11-16,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
1610940,BDRY,BDRY|BWET,ETF Managers Group Commodity Trust I,Breakwave Dry Bulk Shipping ETF,False,25-NSE,2020-11-18,NYSEArca,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1801368,MP,MP,MP Materials Corp. / DE,MP Materials Corp.,True,25-NSE,2020-11-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1066119,VIV,VIV,TELEFONICA BRASIL S.A.,Telefônica Brasil S.A.,True,25-NSE,2020-11-24,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1811414,QS,QS,QuantumScape Corp,QuantumScape Corporation,True,25-NSE,2020-11-27,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
310764,SYK,SYK,STRYKER CORP,Stryker Corporation,True,25-NSE,2020-11-30,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
876437,MTG,MTG,MGIC INVESTMENT CORP,MGIC Investment Corporation,True,25-NSE,2020-12-07,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1754820,DM,DM,"Desktop Metal, Inc.",,False,25-NSE,2020-12-10,http:404,,,0,0,no-data
1070423,PAA,PAA|PAAPU,PLAINS ALL AMERICAN PIPELINE LP,"Plains All American Pipeline, L.P.",True,25,2020-12-11,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1581990,PAGP,PAGP,PLAINS GP HOLDINGS LP,"Plains GP Holdings, L.P.",True,25,2020-12-11,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1801661,SKLZ,SKLZ,Flying Eagle Acquisition Corp.,,False,25-NSE,2020-12-17,http:404,,,0,0,no-data
927971,BMO,BMO|BERZ|BULZ|CARD|CARU|DULL|FLYD|FLYU|FNGD|FNGO|FNGS|FNGU|GDXD|GDXU|JETD|JETU|OILD,BANK OF MONTREAL /CAN/,Bank of Montreal,True,25-NSE,2020-12-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1279495,BTE,BTE,BAYTEX ENERGY CORP.,Baytex Energy Corp.,True,25-NSE,2020-12-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1801169,OPEN,OPEN,Social Capital Hedosophia Holdings Corp. II,Opendoor Technologies Inc.,False,25,2020-12-18,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1390777,BK,BK,Bank of New York Mellon Corp,,False,25-NSE,2020-12-21,http:404,,,0,0,no-data
813298,DXLG,DXLG,"DESTINATION XL GROUP, INC.","Destination XL Group, Inc.",True,25,2020-12-21,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1725872,BMTX,BMTX,Megalith Financial Acquisition Corp,,False,25,2020-12-22,http:404,,,0,0,no-data
1772720,SPRU,SPRU,Pivotal Investment Corp II,Spruce Power Holding Corporation,False,25-NSE,2020-12-22,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
318154,AMGN,AMGN,AMGEN INC,Amgen Inc.,True,25,2020-12-28,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1779020,DNMR,DNMR|DNMRW,"Danimer Scientific, Inc.",,False,25-NSE,2020-12-30,http:404,,,0,0,no-data
1793659,RSI,RSI,"Rush Street Interactive, Inc.","Rush Street Interactive, Inc.",True,25-NSE,2020-12-30,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1723089,CHX,CHX,ChampionX Corp,,False,25,2020-12-31,http:404,,,0,0,no-data
14272,BMY,BMY|BMYMP,BRISTOL MYERS SQUIBB CO,Bristol-Myers Squibb Company,True,25-NSE,2021-01-04,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1055160,MFA,MFA|MFAN|MFAO|MFA-PB|MFA-PC,"MFA FINANCIAL, INC.","MFA Financial, Inc.",True,25-NSE,2021-01-06,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1801170,CLOV,CLOV,Social Capital Hedosophia Holdings Corp. III,"Clover Health Investments, Corp.",False,25,2021-01-07,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1341439,ORCL,ORCL,ORACLE CORP,Oracle Corporation,True,25-NSE,2021-01-11,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
5272,AIG,AIG,AMERICAN INTERNATIONAL GROUP INC,"American International Group, Inc.",True,25-NSE,2021-01-14,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1136893,FIS,FIS,"Fidelity National Information Services, Inc.","Fidelity National Information Services, Inc.",True,25-NSE,2021-01-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1032208,SRE,SRE|SREA,SEMPRA ENERGY,Sempra,True,25-NSE,2021-01-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1674101,VRT,VRT,Vertiv Holdings Co,Vertiv Holdings Co,True,25-NSE,2021-01-19,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1773751,HIMS,HIMS,"Hims & Hers Health, Inc.","Hims & Hers Health, Inc.",True,25-NSE,2021-01-21,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1783398,UWMC,UWMC,"Gores Holdings IV, Inc.",UWM Holdings Corporation,False,25,2021-01-21,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1385145,CELJF,CELJF,Cellcom Israel Ltd.,Cellcom Israel Ltd.,True,25,2021-01-29,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
892553,GTLS,GTLS,CHART INDUSTRIES INC,Chart Industries Inc,True,25,2021-01-29,NYSE,2026-07-15,2026-09-04,38,38,still-listed
1716621,VTAK,VTAK,"Ra Medical Systems, Inc.","Catheter Precision, Inc.",False,25,2021-01-29,NYSE American,2021-09-07,2026-09-04,1255,1255,identity-mismatch
23795,CTO,CTO|CTO-PA,"CTO Realty Growth, Inc.","CTO Realty Growth, Inc.",True,25-NSE,2021-02-01,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
895665,CLRD,CLRD,SUPERCONDUCTOR TECHNOLOGIES INC,"Clearday, Inc.",False,25-NSE,2021-02-02,OTC Markets OTCPK,2021-10-08,2026-09-04,1232,1232,identity-mismatch
874499,GPOR,GPOR,GULFPORT ENERGY CORP,Gulfport Energy Corporation,True,25-NSE,2021-02-02,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1800347,ETWO,ETWO,CC Neuberger Principal Holdings I,,False,25-NSE,2021-02-08,http:404,,,0,0,no-data
96699,TCCO,TCCO,TECHNICAL COMMUNICATIONS CORP,Technical Communications Corporation,True,25-NSE,2021-02-09,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
909724,TLF,TLF,TANDY LEATHER FACTORY INC,"Tandy Leather Factory, Inc.",True,25-NSE,2021-02-09,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1811063,NUVB,NUVB,Panacea Acquisition Corp,Nuvation Bio Inc.,False,25-NSE,2021-02-11,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
746210,OBLG,OBLG,"Oblong, Inc.",,False,25,2021-02-11,http:404,,,0,0,no-data
1804176,BFLY,BFLY,"Butterfly Network, Inc.","Butterfly Network, Inc.",True,25-NSE,2021-02-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1777393,CHPT,CHPT,"ChargePoint Holdings, Inc.","ChargePoint Holdings, Inc.",True,25-NSE,2021-03-01,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1642380,OCX,OCX,OncoCyte Corp,,False,25,2021-03-05,http:404,,,0,0,no-data
1816581,OUST,OUST,Colonnade Acquisition Corp.,"Ouster, Inc.",False,25-NSE,2021-03-12,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1789029,AEVA,AEVA,InterPrivate Acquisition Corp.,"Aeva Technologies, Inc.",False,25-NSE,2021-03-15,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1267238,AIZ,AIZ|AIZN,"ASSURANT, INC.","Assurant, Inc.",True,25-NSE,2021-03-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
18230,CAT,CAT,CATERPILLAR INC,Caterpillar Inc.,True,25-NSE,2021-03-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
764401,IIIN,IIIN,INSTEEL INDUSTRIES INC,Insteel Industries Inc.,True,25,2021-03-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
794170,TOL,TOL,"Toll Brothers, Inc.","Toll Brothers, Inc.",True,25-NSE,2021-03-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1465740,TWO,TWO|TWO-PA|TWO-PB|TWO-PC,TWO HARBORS INVESTMENT CORP.,Two Harbors Investment Corp,True,25-NSE,2021-03-15,NYSE,2026-07-17,2026-09-04,36,36,still-listed
